household_id,household_id2,rural,pw_w3,saq01,saq03,saq06,saq08,hh_s6aq0a,hh_s6aq01,hh_s6aq02
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,57,House rent,1,8
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,Matches,1,1
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,Batteries,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,"Candles, incense",1,10
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,Laundry soap,1,24
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,Hand soap,1,14
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,Other personal care goods,1,70
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,Charcoal,1,35
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,Firewood,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,Kerosene,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,"Cigarettes, tobacco, suret, ga",2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,Transport,1,60
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,69,House rent,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,Matches,1,5
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,Batteries,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,"Candles, incense",1,8
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,Laundry soap,1,40
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,Hand soap,1,20
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,Other personal care goods,1,100
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,Charcoal,1,50
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,Firewood,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,Kerosene,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,"Cigarettes, tobacco, suret, ga",2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,Transport,1,30
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,81,House rent,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,Matches,1,5
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,Batteries,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,"Candles, incense",1,10
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,Laundry soap,1,40
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,Hand soap,1,10
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,Other personal care goods,1,15
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,Charcoal,1,120
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,Firewood,1,20
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,Kerosene,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,"Cigarettes, tobacco, suret, ga",2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,Transport,1,24
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,105,House rent,1,6
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,Matches,1,5
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,Batteries,1,9
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,"Candles, incense",1,10
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,Laundry soap,1,24
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,Hand soap,1,18
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,Other personal care goods,1,50
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,Charcoal,1,40
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,Firewood,1,30
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,Kerosene,1,60
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,"Cigarettes, tobacco, suret, ga",2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,Transport,1,60
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,129,House rent,1,6
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,Matches,1,1
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,Batteries,1,12
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,"Candles, incense",1,3
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,Laundry soap,1,30
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,Hand soap,1,4
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,Other personal care goods,1,40
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,Charcoal,1,150
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,Firewood,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,Kerosene,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,"Cigarettes, tobacco, suret, ga",2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,Transport,1,15
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,141,House rent,1,150
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,Matches,1,1
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,Batteries,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,"Candles, incense",2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,Laundry soap,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,Hand soap,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,Other personal care goods,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,Charcoal,1,40
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,Firewood,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,Kerosene,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,"Cigarettes, tobacco, suret, ga",2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,Transport,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,153,House rent,1,300
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,Matches,1,5
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,Batteries,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,"Candles, incense",1,10
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,Laundry soap,1,40
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,Hand soap,1,14
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,Other personal care goods,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,Charcoal,1,60
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,Firewood,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,Kerosene,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,"Cigarettes, tobacco, suret, ga",2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,Transport,1,6
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,165,House rent,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,Matches,1,2
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,Batteries,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,"Candles, incense",1,4
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,Laundry soap,1,28
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,Hand soap,1,8
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,Other personal care goods,1,4
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,Charcoal,1,28
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,Firewood,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,Kerosene,1,40
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,"Cigarettes, tobacco, suret, ga",2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,Transport,2,
4.0713E+12,4.0713E+16,3,6087.041992,4,13,2,177,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,Matches,1,4
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,Batteries,1,9
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,"Candles, incense",1,8
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,Laundry soap,1,12
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,Other personal care goods,1,2
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,"Cigarettes, tobacco, suret, ga",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,Transport,1,24
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,6,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,Matches,1,2
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,Batteries,1,9
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,"Candles, incense",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,Laundry soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,Other personal care goods,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,"Cigarettes, tobacco, suret, ga",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,Transport,1,20
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,18,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,Matches,1,10
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,Batteries,1,6
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,"Candles, incense",1,8
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,Laundry soap,1,28
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,Hand soap,1,8
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,Other personal care goods,1,16
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,"Cigarettes, tobacco, suret, ga",1,16
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,Transport,1,45
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,24,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,Matches,1,4
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,Batteries,1,9
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,"Candles, incense",1,8
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,Laundry soap,1,28
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,Other personal care goods,1,4
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,"Cigarettes, tobacco, suret, ga",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,Transport,1,48
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,42,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,Matches,1,2
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,Batteries,1,18
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,"Candles, incense",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,Laundry soap,1,18
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,Other personal care goods,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,"Cigarettes, tobacco, suret, ga",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,Transport,1,36
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,61,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,Matches,1,4
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,Batteries,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,"Candles, incense",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,Laundry soap,1,5
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,Other personal care goods,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,"Cigarettes, tobacco, suret, ga",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,Transport,1,10
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,79,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,Matches,1,8
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,Batteries,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,"Candles, incense",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,Laundry soap,1,20
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,Other personal care goods,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,"Cigarettes, tobacco, suret, ga",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,Transport,1,20
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,97,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,Matches,1,4
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,Batteries,1,18
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,"Candles, incense",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,Laundry soap,1,15
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,Other personal care goods,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,"Cigarettes, tobacco, suret, ga",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,Transport,1,30
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,115,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,Matches,1,3
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,Batteries,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,"Candles, incense",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,Laundry soap,1,7
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,Other personal care goods,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,"Cigarettes, tobacco, suret, ga",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,Transport,1,30
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,133,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,Matches,1,4
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,Batteries,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,"Candles, incense",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,Laundry soap,1,14
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,Other personal care goods,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,"Cigarettes, tobacco, suret, ga",1,30
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,Transport,1,40
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,151,House rent,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,Matches,1,4
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,Batteries,1,9
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,"Candles, incense",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,Laundry soap,1,20
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,Hand soap,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,Other personal care goods,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,Charcoal,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,Firewood,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,Kerosene,2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,"Cigarettes, tobacco, suret, ga",2,
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,Transport,1,20
4.0806E+12,4.08061E+16,1,8614.114258,4,6,8,169,House rent,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,Matches,1,5
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,Batteries,1,32
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,"Candles, incense",1,8
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,Laundry soap,1,40
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,Hand soap,1,6
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,Other personal care goods,1,20
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,Charcoal,1,48
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,Firewood,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,Kerosene,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,"Cigarettes, tobacco, suret, ga",2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,Transport,1,120
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,4,House rent,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,Matches,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,Batteries,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,"Candles, incense",1,128
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,Laundry soap,1,30
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,Hand soap,1,64
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,Other personal care goods,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,Charcoal,1,160
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,Firewood,1,320
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,Kerosene,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,"Cigarettes, tobacco, suret, ga",2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,Transport,1,270
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,11,House rent,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,Matches,1,4
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,Batteries,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,"Candles, incense",1,20
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,Laundry soap,1,30
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,Hand soap,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,Other personal care goods,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,Charcoal,1,40
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,Firewood,1,140
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,Kerosene,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,"Cigarettes, tobacco, suret, ga",2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,Transport,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,18,House rent,1,70
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,Matches,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,Batteries,1,180
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,"Candles, incense",1,5
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,Laundry soap,1,80
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,Hand soap,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,Other personal care goods,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,Charcoal,1,40
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,Firewood,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,Kerosene,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,"Cigarettes, tobacco, suret, ga",1,80
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,Transport,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,25,House rent,1,80
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,Matches,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,Batteries,1,15
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,"Candles, incense",1,15
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,Laundry soap,1,30
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,Hand soap,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,Other personal care goods,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,Charcoal,1,70
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,Firewood,1,60
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,Kerosene,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,"Cigarettes, tobacco, suret, ga",2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,Transport,1,20
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,32,House rent,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,Matches,1,5
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,Batteries,1,5
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,"Candles, incense",2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,Laundry soap,1,20
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,Hand soap,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,Other personal care goods,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,Charcoal,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,Firewood,1,150
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,Kerosene,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,"Cigarettes, tobacco, suret, ga",2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,Transport,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,39,House rent,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,Matches,1,5
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,Batteries,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,"Candles, incense",1,20
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,Laundry soap,1,20
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,Hand soap,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,Other personal care goods,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,Charcoal,1,20
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,Firewood,1,30
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,Kerosene,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,"Cigarettes, tobacco, suret, ga",2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,Transport,1,60
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,53,House rent,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,Matches,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,Batteries,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,"Candles, incense",1,75
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,Laundry soap,1,70
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,Hand soap,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,Other personal care goods,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,Charcoal,1,160
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,Firewood,1,580
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,Kerosene,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,"Cigarettes, tobacco, suret, ga",2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,Transport,1,560
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,60,House rent,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,67,Matches,1,10
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,67,Batteries,2,
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,67,"Candles, incense",1,8
4.0808E+12,4.0808E+16,2,2271.064453,4,8,1,67,Laundry soap,1,50
