,household_id,household_id2,rural,saq01,saq02,saq03,saq06,saq08,hh_saq09,hh_saq11,hh_saq12
2683,4180701106192,41807088801106192,1,4,18,7,11,192,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2684,4190100103002,41901088800103002,1,4,19,1,1,2,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2685,4190100103012,41901088800103012,1,4,19,1,1,12,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2686,4190100103017,41901088800103017,1,4,19,1,1,17,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2687,4190100103027,41901088800103027,1,4,19,1,1,27,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2688,4190100103032,41901088800103032,1,4,19,1,1,32,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2689,4190100103047,41901088800103047,1,4,19,1,1,47,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2690,4190100103062,41901088800103062,1,4,19,1,1,62,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2691,4190100103077,41901088800103077,1,4,19,1,1,77,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2692,4190100103092,41901088800103092,1,4,19,1,1,92,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2693,4190100103107,41901088800103107,1,4,19,1,1,107,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2694,4190100103122,41901088800103122,1,4,19,1,1,122,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2695,4190100103137,41901088800103137,1,4,19,1,1,137,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2696,4190400101003,41904088800101003,1,4,19,4,1,3,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2697,4190400101019,41904088800101019,1,4,19,4,1,19,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2698,4190400101034,41904088800101034,1,4,19,4,1,34,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2699,4190400101045,41904088800101045,1,4,19,4,1,45,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2700,4190400101050,41904088800101050,1,4,19,4,1,50,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2701,4190400101065,41904088800101065,1,4,19,4,1,65,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2702,4190400101080,41904088800101080,1,4,19,4,1,80,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2703,4190400101095,41904088800101095,1,4,19,4,1,95,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2704,4190400101110,41904088800101110,1,4,19,4,1,110,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2705,4190400101125,41904088800101125,1,4,19,4,1,125,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2706,4190400101140,41904088800101140,1,4,19,4,1,140,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2707,4190800704003,41908088800704003,1,4,19,8,7,3,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2708,4190800704018,41908088800704018,1,4,19,8,7,18,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2709,4190800704033,41908088800704033,1,4,19,8,7,33,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2710,4190800704048,41908088800704048,1,4,19,8,7,48,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2711,4190800704063,41908088800704063,1,4,19,8,7,63,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2712,4190800704065,41908088800704065,1,4,19,8,7,65,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2713,4190800704078,41908088800704078,1,4,19,8,7,78,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2714,4190800704084,41908088800704084,1,4,19,8,7,84,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2715,4190800704097,41908088800704097,1,4,19,8,7,97,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2716,4190800704112,41908088800704112,1,4,19,8,7,112,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2717,4190800704127,41908088800704127,1,4,19,8,7,127,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2718,4190800704142,41908088800704142,1,4,19,8,7,142,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2719,5010100902002,50101088800902002,1,5,1,1,9,2,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2720,5010100902008,50101088800902008,1,5,1,1,9,8,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2721,5010100902020,50101088800902020,1,5,1,1,9,20,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2722,5010100902027,50101088800902027,1,5,1,1,9,27,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2723,5010100902055,50101088800902055,1,5,1,1,9,55,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2724,5010100902061,50101088800902061,1,5,1,1,9,61,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2725,5010200101004,50102010100101004,2,5,1,2,1,4,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2726,5010200101016,50102010100101016,2,5,1,2,1,16,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2727,5010200101028,50102010100101028,2,5,1,2,1,28,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2728,5010200101040,50102010100101040,2,5,1,2,1,40,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2729,5010200101052,50102010100101052,2,5,1,2,1,52,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2730,5010200101076,50102010100101076,2,5,1,2,1,76,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2731,5010200101100,50102010100101100,2,5,1,2,1,100,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2732,5010200101112,50102010100101112,2,5,1,2,1,112,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2733,5010200101136,50102010100101136,2,5,1,2,1,136,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2734,5010202401004,50102088802401004,1,5,1,2,24,4,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2735,5010202401025,50102088802401025,1,5,1,2,24,25,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2736,5010202401046,50102088802401046,1,5,1,2,24,46,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2737,5010202401069,50102088802401069,1,5,1,2,24,69,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2738,5010202401090,50102088802401090,1,5,1,2,24,90,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2739,5010202401111,50102088802401111,1,5,1,2,24,111,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2740,5010202401133,50102088802401133,1,5,1,2,24,133,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2741,5010202401161,50102088802401161,1,5,1,2,24,161,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2742,5010202401168,50102088802401168,1,5,1,2,24,168,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2743,5010202401191,50102088802401191,1,5,1,2,24,191,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2744,5010202401216,50102088802401216,1,5,1,2,24,216,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2745,5010202401240,50102088802401240,1,5,1,2,24,240,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2746,5010301101002,50103088801101002,1,5,1,3,11,2,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2747,5010301101014,50103088801101014,1,5,1,3,11,14,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2748,5010301101015,50103088801101015,1,5,1,3,11,15,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2749,5010301101027,50103088801101027,1,5,1,3,11,27,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2750,5010301101040,50103088801101040,1,5,1,3,11,40,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2751,5010301101052,50103088801101052,1,5,1,3,11,52,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2752,5010301101089,50103088801101089,1,5,1,3,11,89,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2753,5010301101101,50103088801101101,1,5,1,3,11,101,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2754,5010301101114,50103088801101114,1,5,1,3,11,114,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2755,5010401102002,50104088801102002,1,5,1,4,11,2,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2756,5010401102029,50104088801102029,1,5,1,4,11,29,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2757,5010401102057,50104088801102057,1,5,1,4,11,57,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2758,5010401102088,50104088801102088,1,5,1,4,11,88,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2759,5010401102116,50104088801102116,1,5,1,4,11,116,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2760,5010401102148,50104088801102148,1,5,1,4,11,148,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2761,5010401102152,50104088801102152,1,5,1,4,11,152,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2762,5010401102182,50104088801102182,1,5,1,4,11,182,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2763,5010401102214,50104088801102214,1,5,1,4,11,214,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2764,5010401102226,50104088801102226,1,5,1,4,11,226,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2765,5010401102243,50104088801102243,1,5,1,4,11,243,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2766,5010401102271,50104088801102271,1,5,1,4,11,271,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2767,5010401701001,50104088801701001,1,5,1,4,17,1,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2768,5010401701019,50104088801701019,1,5,1,4,17,19,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2769,5010401701037,50104088801701037,1,5,1,4,17,37,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2770,5010401701055,50104088801701055,1,5,1,4,17,55,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2771,5010401701073,50104088801701073,1,5,1,4,17,73,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2772,5010401701109,50104088801701109,1,5,1,4,17,109,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2773,5010401701128,50104088801701128,1,5,1,4,17,128,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2774,5010401701142,50104088801701142,1,5,1,4,17,142,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2775,5010401701147,50104088801701147,1,5,1,4,17,147,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2776,5010401701169,50104088801701169,1,5,1,4,17,169,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2777,5010401701181,50104088801701181,1,5,1,4,17,181,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2778,5020200102032,50202088800102032,2,5,2,2,1,32,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2779,5020200102051,50202088800102051,2,5,2,2,1,51,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2780,5020200102089,50202088800102089,2,5,2,2,1,89,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2781,5020200102108,50202088800102108,2,5,2,2,1,108,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2782,5020200102127,50202088800102127,2,5,2,2,1,127,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2783,5020200102165,50202088800102165,2,5,2,2,1,165,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2784,5020200102203,50202088800102203,2,5,2,2,1,203,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2785,5020200102222,50202088800102222,2,5,2,2,1,222,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2786,5020201001002,50202088801001002,1,5,2,2,10,2,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2787,5020201001017,50202088801001017,1,5,2,2,10,17,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2788,5020201001032,50202088801001032,1,5,2,2,10,32,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2789,5020201001047,50202088801001047,1,5,2,2,10,47,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2790,5020201001063,50202088801001063,1,5,2,2,10,63,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2791,5020201001078,50202088801001078,1,5,2,2,10,78,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2792,5020201001094,50202088801001094,1,5,2,2,10,94,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2793,5020201001110,50202088801001110,1,5,2,2,10,110,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2794,5020201001125,50202088801001125,1,5,2,2,10,125,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2795,5020201001140,50202088801001140,1,5,2,2,10,140,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2796,5020400624004,50204010100624004,3,5,2,4,6,4,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2797,5020400624012,50204010100624012,3,5,2,4,6,12,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2798,5020400624020,50204010100624020,3,5,2,4,6,20,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2799,5020400624036,50204010100624036,3,5,2,4,6,36,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2800,5020400624052,50204010100624052,3,5,2,4,6,52,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2801,5020400624068,50204010100624068,3,5,2,4,6,68,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2802,5020400624081,50204010100624081,3,5,2,4,6,81,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2803,5020400624092,50204010100624092,3,5,2,4,6,92,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2804,5020400624100,50204010100624100,3,5,2,4,6,100,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2805,5020400624108,50204010100624108,3,5,2,4,6,108,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2806,5020400624116,50204010100624116,3,5,2,4,6,116,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2807,5020408901001,50204088808901001,1,5,2,4,89,1,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2808,5020408901005,50204088808901005,1,5,2,4,89,5,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2809,5020408901011,50204088808901011,1,5,2,4,89,11,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2810,5020408901013,50204088808901013,1,5,2,4,89,13,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2811,5020408901019,50204088808901019,1,5,2,4,89,19,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2812,5020408901025,50204088808901025,1,5,2,4,89,25,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2813,5020408901031,50204088808901031,1,5,2,4,89,31,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2814,5020408901037,50204088808901037,1,5,2,4,89,37,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2815,5020408901043,50204088808901043,1,5,2,4,89,43,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2816,5020408901049,50204088808901049,1,5,2,4,89,49,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2817,5020408901055,50204088808901055,1,5,2,4,89,55,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2818,5020416502002,50204088816502002,1,5,2,4,165,2,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2819,5020416502017,50204088816502017,1,5,2,4,165,17,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2820,5020416502027,50204088816502027,1,5,2,4,165,27,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2821,5020416502032,50204088816502032,1,5,2,4,165,32,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2822,5020416502047,50204088816502047,1,5,2,4,165,47,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2823,5020416502062,50204088816502062,1,5,2,4,165,62,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2824,5020416502077,50204088816502077,1,5,2,4,165,77,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2825,5020416502092,50204088816502092,1,5,2,4,165,92,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2826,5020416502107,50204088816502107,1,5,2,4,165,107,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2827,5020416502122,50204088816502122,1,5,2,4,165,122,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2828,5020416502137,50204088816502137,1,5,2,4,165,137,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2829,5020600202004,50206010100202004,3,5,2,6,2,4,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2830,5020600202012,50206010100202012,3,5,2,6,2,12,12.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2831,5020600202020,50206010100202020,3,5,2,6,2,20,12.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2832,5020600202028,50206010100202028,3,5,2,6,2,28,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2833,5020600202044,50206010100202044,3,5,2,6,2,44,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2834,5020600202052,50206010100202052,3,5,2,6,2,52,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2835,5020600202076,50206010100202076,3,5,2,6,2,76,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2836,5020600202108,50206010100202108,3,5,2,6,2,108,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2837,5020600202116,50206010100202116,3,5,2,6,2,116,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2838,5020600310002,50206010100310002,3,5,2,6,3,2,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2839,5020600310010,50206010100310010,3,5,2,6,3,10,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2840,5020600310018,50206010100310018,3,5,2,6,3,18,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2841,5020600310026,50206010100310026,3,5,2,6,3,26,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2842,5020600310034,50206010100310034,3,5,2,6,3,34,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2843,5020600310042,50206010100310042,3,5,2,6,3,42,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2844,5020600310050,50206010100310050,3,5,2,6,3,50,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2845,5020600310058,50206010100310058,3,5,2,6,3,58,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2846,5020600310066,50206010100310066,3,5,2,6,3,66,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2847,5020600310074,50206010100310074,3,5,2,6,3,74,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2848,5020600310082,50206010100310082,3,5,2,6,3,82,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2849,5020600310090,50206010100310090,3,5,2,6,3,90,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2850,5020600310098,50206010100310098,3,5,2,6,3,98,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2851,5020600310114,50206010100310114,3,5,2,6,3,114,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2852,5020600901004,50206088800901004,1,5,2,6,9,4,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2853,5020600901016,50206088800901016,1,5,2,6,9,16,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2854,5020600901022,50206088800901022,1,5,2,6,9,22,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2855,5020600901034,50206088800901034,1,5,2,6,9,34,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2856,5020600901040,50206088800901040,1,5,2,6,9,40,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2857,5020600901058,50206088800901058,1,5,2,6,9,58,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2858,5020600901076,50206088800901076,1,5,2,6,9,76,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2859,5020600901094,50206088800901094,1,5,2,6,9,94,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2860,5020600901112,50206088800901112,1,5,2,6,9,112,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2861,5020600901130,50206088800901130,1,5,2,6,9,130,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2862,5020600901166,50206088800901166,1,5,2,6,9,166,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2863,5020602801003,50206088802801003,1,5,2,6,28,3,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2864,5020602801015,50206088802801015,1,5,2,6,28,15,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2865,5020602801040,50206088802801040,1,5,2,6,28,40,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2866,5020602801053,50206088802801053,1,5,2,6,28,53,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2867,5020602801065,50206088802801065,1,5,2,6,28,65,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2868,5020602801077,50206088802801077,1,5,2,6,28,77,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2869,5020602801090,50206088802801090,1,5,2,6,28,90,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2870,5020602801102,50206088802801102,1,5,2,6,28,102,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2871,5020602801115,50206088802801115,1,5,2,6,28,115,11.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2872,5020603803002,50206088803803002,1,5,2,6,38,2,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2873,5020603803003,50206088803803003,1,5,2,6,38,3,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2874,5020603803007,50206088803803007,1,5,2,6,38,7,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2875,5020603803009,50206088803803009,1,5,2,6,38,9,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2876,5020603803021,50206088803803021,1,5,2,6,38,21,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2877,5020603803027,50206088803803027,1,5,2,6,38,27,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2878,5020603803033,50206088803803033,1,5,2,6,38,33,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2879,5020603803039,50206088803803039,1,5,2,6,38,39,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2880,5020603803051,50206088803803051,1,5,2,6,38,51,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2881,5020603803057,50206088803803057,1,5,2,6,38,57,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2882,5020704801004,50207088804801004,1,5,2,7,48,4,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2883,5020704801005,50207088804801005,1,5,2,7,48,5,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2884,5020704801041,50207088804801041,1,5,2,7,48,41,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2885,5020704801077,50207088804801077,1,5,2,7,48,77,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2886,5020704801133,50207088804801133,1,5,2,7,48,133,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2887,5020704801151,50207088804801151,1,5,2,7,48,151,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2888,5020704801169,50207088804801169,1,5,2,7,48,169,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2889,5020709201001,50207088809201001,1,5,2,7,92,1,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2890,5020709201008,50207088809201008,1,5,2,7,92,8,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2891,5020709201009,50207088809201009,1,5,2,7,92,9,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2892,5020709201021,50207088809201021,1,5,2,7,92,21,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2893,5020709201029,50207088809201029,1,5,2,7,92,29,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2894,5020709201036,50207088809201036,1,5,2,7,92,36,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2895,5020709201037,50207088809201037,1,5,2,7,92,37,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2896,5020709201046,50207088809201046,1,5,2,7,92,46,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2897,5020709201052,50207088809201052,1,5,2,7,92,52,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2898,5020709201059,50207088809201059,1,5,2,7,92,59,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2899,5020709201065,50207088809201065,1,5,2,7,92,65,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2900,5020709201075,50207088809201075,1,5,2,7,92,75,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2901,5090100907003,50901088800907003,1,5,9,1,9,3,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2902,5090100907004,50901088800907004,1,5,9,1,9,4,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2903,5090100907010,50901088800907010,1,5,9,1,9,10,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2904,5090100907013,50901088800907013,1,5,9,1,9,13,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2905,5090100907016,50901088800907016,1,5,9,1,9,16,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2906,5090100907022,50901088800907022,1,5,9,1,9,22,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2907,5090100907025,50901088800907025,1,5,9,1,9,25,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2908,5090100907028,50901088800907028,1,5,9,1,9,28,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2909,5090102802002,50901088802802002,1,5,9,1,28,2,16.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2910,5090102802022,50901088802802022,1,5,9,1,28,22,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2911,5090102802028,50901088802802028,1,5,9,1,28,28,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2912,5090102802034,50901088802802034,1,5,9,1,28,34,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2913,5090102802050,50901088802802050,1,5,9,1,28,50,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2914,5090102802061,50901088802802061,1,5,9,1,28,61,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2915,5090102802079,50901088802802079,1,5,9,1,28,79,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2916,5090102802097,50901088802802097,1,5,9,1,28,97,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2917,5090102802122,50901088802802122,1,5,9,1,28,122,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2918,5090102802127,50901088802802127,1,5,9,1,28,127,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2919,5090102802134,50901088802802134,1,5,9,1,28,134,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2920,5090201201001,50902088801201001,1,5,9,2,12,1,11.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2921,5090201201003,50902088801201003,1,5,9,2,12,3,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
2922,5090201201004,50902088801201004,1,5,9,2,12,4,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
