household_id,household_id2,rural,pw_w3,saq01,saq03,saq06,saq08,hh_s5cq03
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,4,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,14,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,19,1
3.0403E+12,3.04031E+16,1,718.1828003,3,3,14,27,2
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,35,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,50,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,65,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,80,2
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,95,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,110,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,125,2
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,140,2
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,4,2
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,16,1
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,28,2
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,41,2
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,53,1
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,65,2
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,79,2
3.0406E+12,3.04061E+16,1,16020.7002,3,6,8,90,2
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,92,2
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,104,2
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,118,2
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,4,2
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,16,2
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,28,2
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,40,2
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,52,2
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,65,2
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,77,1
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,90,1
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,102,1
3.0409E+12,3.04091E+16,1,9385.410156,3,9,12,116,2
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,134,1
3.0409E+12,3.04091E+16,1,9385.410156,3,9,12,150,2
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,3,2
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,15,2
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,42,2
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,55,2
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,68,2
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,81,2
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,95,1
3.0411E+12,3.04111E+16,1,14334.59766,3,11,9,118,2
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,121,2
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,137,2
3.0411E+12,3.04111E+16,1,14334.59766,3,11,9,160,2
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,14,1
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,28,1
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,42,1
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,56,1
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,84,2
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,98,2
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,112,2
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,126,2
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,6,2
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,25,2
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,43,2
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,62,2
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,80,2
3.0414E+12,3.04141E+16,1,7452.265137,3,14,21,89,2
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,102,2
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,124,2
3.0414E+12,3.04141E+16,1,7452.265137,3,14,21,147,2
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,167,2
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,187,1
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,3,2
3.0416E+12,3.04161E+16,1,2129.057373,3,16,2,14,1
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,25,2
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,44,2
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,62,2
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,80,1
3.0416E+12,3.04161E+16,1,2129.057373,3,16,2,97,2
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,100,2
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,119,2
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,137,2
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,156,2
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,175,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,3,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,9,1
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,15,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,21,1
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,27,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,33,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,45,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,51,1
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,57,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,63,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,69,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,75,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,81,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,87,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,9,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,42,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,53,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,86,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,97,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,108,2
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,119,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,130,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,152,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,163,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,4,2
3.0501E+12,3.05011E+16,1,1210.512573,3,1,15,12,2
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,26,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,47,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,69,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,90,2
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,111,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,132,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,153,2
3.0501E+12,3.05011E+16,1,1210.512573,3,1,15,159,2
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,175,2
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,196,2
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,2,2
3.0504E+12,3.05041E+16,1,1788.019531,3,4,3,15,2
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,21,1
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,36,2
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,51,1
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,66,2
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,81,2
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,111,1
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,126,1
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,141,1
3.0504E+12,3.05041E+16,1,1788.019531,3,4,3,170,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,6,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,18,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,24,2
3.0507E+12,3.05071E+16,1,233.6768646,3,7,12,42,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,43,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,79,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,97,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,115,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,133,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,151,2
3.0507E+12,3.05071E+16,1,3951.262939,3,7,12,169,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,13,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,22,1
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,31,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,40,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,49,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,58,1
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,67,1
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,76,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,85,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,94,1
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,103,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,112,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,121,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,130,2
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,11,1
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,27,2
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,43,1
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,59,2
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,75,1
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,91,1
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,107,1
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,123,1
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,155,1
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,171,2
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,187,1
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,1,1
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,21,1
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,40,2
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,63,2
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,82,2
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,102,1
3.0511E+12,3.05111E+16,1,4072.335693,3,11,3,108,2
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,126,1
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,144,1
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,166,1
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,184,1
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,3,1
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,17,1
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,24,1
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,38,1
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,45,2
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,66,2
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,87,1
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,108,2
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,129,1
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,150,1
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,171,2
3.0513E+12,3.05131E+16,1,4330.049316,3,13,7,192,1
3.0515E+12,3.05151E+16,1,6841.46582,3,15,7,20,2
3.0515E+12,3.05151E+16,1,6841.46582,3,15,7,38,2
3.0515E+12,3.05151E+16,1,6841.46582,3,15,7,56,2
3.0515E+12,3.05151E+16,1,2865.535156,3,15,7,72,1
3.0515E+12,3.05151E+16,1,6841.46582,3,15,7,100,1
3.0515E+12,3.05151E+16,1,6841.46582,3,15,7,118,1
3.0515E+12,3.05151E+16,1,6841.46582,3,15,7,136,2
3.0515E+12,3.05151E+16,1,6841.46582,3,15,7,154,1
3.0515E+12,3.05151E+16,1,6841.46582,3,15,7,172,2
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,3,2
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,20,2
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,35,1
3.0521E+12,3.05211E+16,1,2536.119141,3,21,8,48,2
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,53,1
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,69,1
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,85,1
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,100,1
3.0521E+12,3.05211E+16,1,2536.119141,3,21,8,109,2
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,117,2
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,133,1
3.0521E+12,3.05211E+16,1,6962.799805,3,21,8,149,1
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,2,2
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,12,2
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,17,2
3.0602E+12,3.06021E+16,1,666.2380371,3,2,26,31,2
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,33,1
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,48,1
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,63,1
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,78,2
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,93,1
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,108,2
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,123,2
3.0602E+12,3.06021E+16,1,9933.004883,3,2,26,138,2
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,13,2
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,35,1
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,57,2
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,79,2
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,101,2
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,123,1
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,145,1
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,167,2
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,189,1
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,211,1
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,255,1
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,277,1
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,299,1
3.0604E+12,3.0604E+16,3,15901.16016,3,4,2,321,1
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,1,1
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,13,2
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,19,1
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,31,1
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,37,1
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,55,2
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,73,1
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,91,1
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,109,1
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,127,2
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,145,1
3.0604E+12,3.06041E+16,1,7353.313965,3,4,20,163,2
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,4,1
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,22,2
3.0606E+12,3.06061E+16,1,1530.60022,3,6,21,36,2
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,41,1
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,59,1
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,77,1
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,97,1
3.0606E+12,3.06061E+16,1,1530.60022,3,6,21,104,2
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,117,2
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,135,2
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,154,2
3.0606E+12,3.06061E+16,1,8527.628906,3,6,21,172,2
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,4,1
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,19,2
3.0609E+12,3.06091E+16,1,6844.771484,3,9,18,40,2
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,43,1
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,65,1
3.0609E+12,3.06091E+16,1,6844.771484,3,9,18,74,1
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,81,2
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,96,1
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,113,2
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,128,2
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,143,2
3.0609E+12,3.06091E+16,1,10335.60547,3,9,18,159,1
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,3,2
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,13,2
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,18,2
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,33,2
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,48,2
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,63,2
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,93,1
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,108,2
3.0611E+12,3.06111E+16,1,674.9090576,3,11,22,123,1
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,124,2
3.0611E+12,3.06111E+16,1,11540.94434,3,11,22,139,1
3.0614E+12,3.0614E+16,2,3548.220947,3,14,1,12,2
3.0614E+12,3.0614E+16,2,3548.220947,3,14,1,24,2
3.0614E+12,3.0614E+16,2,3548.220947,3,14,1,48,1
3.0614E+12,3.0614E+16,2,3548.220947,3,14,1,60,2
3.0614E+12,3.0614E+16,2,3548.220947,3,14,1,72,1
3.0614E+12,3.0614E+16,2,3548.220947,3,14,1,84,1
3.0614E+12,3.0614E+16,2,3548.220947,3,14,1,108,1
3.0614E+12,3.0614E+16,2,3548.220947,3,14,1,132,1
3.0614E+12,3.0614E+16,2,3548.220947,3,14,1,144,2
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,1,2
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,13,1
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,19,2
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,37,1
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,55,2
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,73,2
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,91,1
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,109,1
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,121,2
3.0616E+12,3.06161E+16,1,8455.566406,3,16,12,145,2
3.0616E+12,3.06161E+16,1,2011.053345,3,16,12,152,2
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,4,2
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,16,2
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,22,2
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,40,1
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,58,2
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,76,2
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,94,1
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,112,1
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,130,2
3.0701E+12,3.07011E+16,1,452.8523865,3,1,14,142,1
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,149,2
3.0701E+12,3.07011E+16,1,7945.500977,3,1,14,167,1
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,2,2
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,20,2
3.0703E+12,3.07031E+16,1,823.5214233,3,3,1,27,2
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,40,1
3.0703E+12,3.07031E+16,1,823.5214233,3,3,1,44,2
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,59,2
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,77,2
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,95,2
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,113,2
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,131,2
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,149,2
3.0703E+12,3.07031E+16,1,8399.918945,3,3,1,167,2
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,3,1
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,17,1
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,24,2
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,38,2
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,45,2
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,66,2
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,87,1
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,108,2
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,129,1
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,150,2
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,171,2
3.0704E+12,3.07041E+16,1,5776.542969,3,4,13,192,1
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,2,2
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,15,1
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,28,1
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,41,1
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,54,1
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,67,2
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,80,2
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,93,2
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,106,2
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,119,1
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,132,2
3.0705E+12,3.0705E+16,2,1871.355957,3,5,1,145,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,3,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,17,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,24,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,38,2
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,45,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,66,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,87,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,108,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,129,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,150,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,171,1
3.0705E+12,3.07051E+16,1,5481.625,3,5,24,192,1
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,48,1
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,73,2
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,98,2
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,123,2
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,148,2
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,173,1
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,198,1
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,223,2
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,248,1
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,273,1
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,298,2
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,323,1
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,348,1
3.0708E+12,3.0708E+16,3,6989.626953,3,8,2,373,1
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,2,2
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,16,1
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,23,2
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,37,1
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,44,1
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,65,1
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,86,2
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,107,2
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,128,2
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,149,2
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,170,1
3.0708E+12,3.07081E+16,1,5700.291504,3,8,14,191,2
3.071E+12,3.07101E+16,1,12702.48828,3,10,17,2,2
3.071E+12,3.07101E+16,1,12702.48828,3,10,17,20,2
3.071E+12,3.07101E+16,1,12702.48828,3,10,17,56,1
3.071E+12,3.07101E+16,1,12702.48828,3,10,17,75,1
3.071E+12,3.07101E+16,1,12702.48828,3,10,17,93,1
3.071E+12,3.07101E+16,1,12702.48828,3,10,17,111,2
3.071E+12,3.07101E+16,1,1358.55481,3,10,17,119,2
3.071E+12,3.07101E+16,1,12702.48828,3,10,17,130,2
3.071E+12,3.07101E+16,1,12702.48828,3,10,17,148,2
3.071E+12,3.07101E+16,1,12702.48828,3,10,17,166,1
3.0713E+12,3.07131E+16,1,7887.362305,3,13,13,4,1
3.0713E+12,3.07131E+16,1,7887.362305,3,13,13,22,1
3.0713E+12,3.07131E+16,1,7887.362305,3,13,13,40,2
3.0713E+12,3.07131E+16,1,7887.362305,3,13,13,78,1
3.0713E+12,3.07131E+16,1,7887.362305,3,13,13,96,1
3.0713E+12,3.07131E+16,1,7887.362305,3,13,13,114,1
3.0713E+12,3.07131E+16,1,7887.362305,3,13,13,150,1
3.0713E+12,3.07131E+16,1,7887.362305,3,13,13,168,2
3.0713E+12,3.07131E+16,1,7887.362305,3,13,13,186,2
3.0802E+12,3.08021E+16,1,3540.168213,3,2,15,3,2
3.0802E+12,3.08021E+16,1,3540.168213,3,2,15,21,2
3.0802E+12,3.08021E+16,1,3540.168213,3,2,15,59,2
3.0802E+12,3.08021E+16,1,3540.168213,3,2,15,80,1
3.0802E+12,3.08021E+16,1,3540.168213,3,2,15,103,2
3.0802E+12,3.08021E+16,1,3540.168213,3,2,15,122,2
3.0802E+12,3.08021E+16,1,3540.168213,3,2,15,140,1
3.0802E+12,3.08021E+16,1,3540.168213,3,2,15,158,2
3.0802E+12,3.08021E+16,1,3540.168213,3,2,15,176,1
