household_id,household_id2,rural,pw_w3,saq01,saq03,saq06,saq08,hh_s5cq0a,hh_s5cq04,hh_s5cq05
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,72,Children 6-15 ye,7,21
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,72,Adults 16-65 yea,0,0
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,72,Adults over 65 y,0,0
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,108,Children 0-5 yea,0,0
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,108,Children 6-15 ye,0,0
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,108,Adults 16-65 yea,1,2
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,108,Adults over 65 y,0,0
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,193,Children 0-5 yea,0,0
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,193,Children 6-15 ye,0,0
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,193,Adults 16-65 yea,1,6
3.0305E+12,3.03051E+16,1,4724.135742,3,5,11,193,Adults over 65 y,0,0
3.0307E+12,3.03071E+16,1,6107.384277,3,7,10,100,Children 0-5 yea,0,0
3.0307E+12,3.03071E+16,1,6107.384277,3,7,10,100,Children 6-15 ye,2,1
3.0307E+12,3.03071E+16,1,6107.384277,3,7,10,100,Adults 16-65 yea,3,1
3.0307E+12,3.03071E+16,1,6107.384277,3,7,10,100,Adults over 65 y,1,1
3.0307E+12,3.03071E+16,1,6107.384277,3,7,10,138,Children 0-5 yea,0,0
3.0307E+12,3.03071E+16,1,6107.384277,3,7,10,138,Children 6-15 ye,3,3
3.0307E+12,3.03071E+16,1,6107.384277,3,7,10,138,Adults 16-65 yea,5,2
3.0307E+12,3.03071E+16,1,6107.384277,3,7,10,138,Adults over 65 y,3,5
3.0308E+12,3.03081E+16,1,5348.397949,3,8,16,61,Children 0-5 yea,0,0
3.0308E+12,3.03081E+16,1,5348.397949,3,8,16,61,Children 6-15 ye,0,0
3.0308E+12,3.03081E+16,1,5348.397949,3,8,16,61,Adults 16-65 yea,1,3
3.0308E+12,3.03081E+16,1,5348.397949,3,8,16,61,Adults over 65 y,0,0
3.0308E+12,3.03081E+16,1,5348.397949,3,8,16,127,Children 0-5 yea,0,0
3.0308E+12,3.03081E+16,1,5348.397949,3,8,16,127,Children 6-15 ye,3,6
3.0308E+12,3.03081E+16,1,5348.397949,3,8,16,127,Adults 16-65 yea,0,0
3.0308E+12,3.03081E+16,1,5348.397949,3,8,16,127,Adults over 65 y,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,46,Children 0-5 yea,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,46,Children 6-15 ye,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,46,Adults 16-65 yea,4,14
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,46,Adults over 65 y,2,2
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,54,Children 0-5 yea,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,54,Children 6-15 ye,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,54,Adults 16-65 yea,4,12
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,54,Adults over 65 y,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,94,Children 0-5 yea,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,94,Children 6-15 ye,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,94,Adults 16-65 yea,2,6
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,94,Adults over 65 y,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,102,Children 0-5 yea,1,1
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,102,Children 6-15 ye,1,2
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,102,Adults 16-65 yea,0,0
3.0309E+12,3.0309E+16,3,3080.036621,3,9,3,102,Adults over 65 y,0,0
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,81,Children 0-5 yea,0,0
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,81,Children 6-15 ye,1,3
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,81,Adults 16-65 yea,1,3
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,81,Adults over 65 y,0,0
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,157,Children 0-5 yea,0,0
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,157,Children 6-15 ye,0,0
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,157,Adults 16-65 yea,1,4
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,157,Adults over 65 y,0,0
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,176,Children 0-5 yea,0,0
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,176,Children 6-15 ye,0,0
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,176,Adults 16-65 yea,1,2
3.031E+12,3.03101E+16,1,5395.473145,3,10,17,176,Adults over 65 y,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,4,Children 0-5 yea,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,4,Children 6-15 ye,3,15
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,4,Adults 16-65 yea,6,6
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,4,Adults over 65 y,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,14,Children 0-5 yea,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,14,Children 6-15 ye,2,3
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,14,Adults 16-65 yea,3,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,14,Adults over 65 y,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,19,Children 0-5 yea,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,19,Children 6-15 ye,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,19,Adults 16-65 yea,3,6
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,19,Adults over 65 y,1,2
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,35,Children 0-5 yea,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,35,Children 6-15 ye,2,2
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,35,Adults 16-65 yea,1,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,35,Adults over 65 y,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,50,Children 0-5 yea,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,50,Children 6-15 ye,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,50,Adults 16-65 yea,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,50,Adults over 65 y,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,65,Children 0-5 yea,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,65,Children 6-15 ye,2,2
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,65,Adults 16-65 yea,1,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,65,Adults over 65 y,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,95,Children 0-5 yea,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,95,Children 6-15 ye,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,95,Adults 16-65 yea,1,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,95,Adults over 65 y,1,3
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,110,Children 0-5 yea,0,0
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,110,Children 6-15 ye,1,2
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,110,Adults 16-65 yea,1,1
3.0403E+12,3.04031E+16,1,10250.42676,3,3,14,110,Adults over 65 y,0,0
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,16,Children 0-5 yea,0,0
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,16,Children 6-15 ye,0,0
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,16,Adults 16-65 yea,1,3
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,16,Adults over 65 y,0,0
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,53,Children 0-5 yea,0,0
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,53,Children 6-15 ye,0,0
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,53,Adults 16-65 yea,1,2
3.0406E+12,3.04061E+16,1,10324.45117,3,6,8,53,Adults over 65 y,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,77,Children 0-5 yea,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,77,Children 6-15 ye,2,4
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,77,Adults 16-65 yea,5,7
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,77,Adults over 65 y,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,90,Children 0-5 yea,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,90,Children 6-15 ye,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,90,Adults 16-65 yea,6,18
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,90,Adults over 65 y,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,102,Children 0-5 yea,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,102,Children 6-15 ye,1,6
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,102,Adults 16-65 yea,4,6
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,102,Adults over 65 y,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,134,Children 0-5 yea,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,134,Children 6-15 ye,0,0
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,134,Adults 16-65 yea,3,11
3.0409E+12,3.04091E+16,1,9251.333008,3,9,12,134,Adults over 65 y,0,0
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,95,Children 0-5 yea,0,0
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,95,Children 6-15 ye,0,0
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,95,Adults 16-65 yea,1,1
3.0411E+12,3.04111E+16,1,8467.415039,3,11,9,95,Adults over 65 y,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,14,Children 0-5 yea,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,14,Children 6-15 ye,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,14,Adults 16-65 yea,7,21
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,14,Adults over 65 y,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,28,Children 0-5 yea,1,1
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,28,Children 6-15 ye,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,28,Adults 16-65 yea,3,4
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,28,Adults over 65 y,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,42,Children 0-5 yea,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,42,Children 6-15 ye,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,42,Adults 16-65 yea,2,3
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,42,Adults over 65 y,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,56,Children 0-5 yea,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,56,Children 6-15 ye,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,56,Adults 16-65 yea,0,0
3.0412E+12,3.0412E+16,2,3101.959961,3,12,1,56,Adults over 65 y,1,1
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,187,Children 0-5 yea,0,0
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,187,Children 6-15 ye,0,0
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,187,Adults 16-65 yea,1,3
3.0414E+12,3.04141E+16,1,8247.173828,3,14,21,187,Adults over 65 y,0,0
3.0416E+12,3.04161E+16,1,2129.057373,3,16,2,14,Children 0-5 yea,0,0
3.0416E+12,3.04161E+16,1,2129.057373,3,16,2,14,Children 6-15 ye,0,0
3.0416E+12,3.04161E+16,1,2129.057373,3,16,2,14,Adults 16-65 yea,7,21
3.0416E+12,3.04161E+16,1,2129.057373,3,16,2,14,Adults over 65 y,0,0
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,80,Children 0-5 yea,0,0
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,80,Children 6-15 ye,0,0
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,80,Adults 16-65 yea,1,6
3.0416E+12,3.04161E+16,1,8303.323242,3,16,2,80,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,9,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,9,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,9,Adults 16-65 yea,2,6
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,9,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,21,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,21,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,21,Adults 16-65 yea,5,5
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,21,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,51,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,51,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,51,Adults 16-65 yea,1,2
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,51,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,87,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,87,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,87,Adults 16-65 yea,3,12
3.0418E+12,3.0418E+16,3,793.3439331,3,18,3,87,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,9,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,9,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,9,Adults 16-65 yea,4,8
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,9,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,42,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,42,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,42,Adults 16-65 yea,1,2
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,42,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,53,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,53,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,53,Adults 16-65 yea,3,6
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,53,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,86,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,86,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,86,Adults 16-65 yea,2,4
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,86,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,97,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,97,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,97,Adults 16-65 yea,2,12
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,97,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,119,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,119,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,119,Adults 16-65 yea,1,31
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,119,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,130,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,130,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,130,Adults 16-65 yea,2,2
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,130,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,152,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,152,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,152,Adults 16-65 yea,1,1
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,152,Adults over 65 y,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,163,Children 0-5 yea,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,163,Children 6-15 ye,0,0
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,163,Adults 16-65 yea,1,8
3.0418E+12,3.0418E+16,3,1804.195557,3,18,8,163,Adults over 65 y,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,26,Children 0-5 yea,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,26,Children 6-15 ye,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,26,Adults 16-65 yea,2,2
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,26,Adults over 65 y,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,47,Children 0-5 yea,1,2
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,47,Children 6-15 ye,3,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,47,Adults 16-65 yea,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,47,Adults over 65 y,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,69,Children 0-5 yea,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,69,Children 6-15 ye,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,69,Adults 16-65 yea,1,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,69,Adults over 65 y,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,111,Children 0-5 yea,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,111,Children 6-15 ye,3,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,111,Adults 16-65 yea,1,2
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,111,Adults over 65 y,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,132,Children 0-5 yea,1,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,132,Children 6-15 ye,2,1
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,132,Adults 16-65 yea,0,0
3.0501E+12,3.05011E+16,1,6536.767578,3,1,15,132,Adults over 65 y,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,21,Children 0-5 yea,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,21,Children 6-15 ye,1,7
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,21,Adults 16-65 yea,4,1
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,21,Adults over 65 y,2,1
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,51,Children 0-5 yea,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,51,Children 6-15 ye,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,51,Adults 16-65 yea,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,51,Adults over 65 y,1,1
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,111,Children 0-5 yea,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,111,Children 6-15 ye,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,111,Adults 16-65 yea,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,111,Adults over 65 y,3,3
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,126,Children 0-5 yea,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,126,Children 6-15 ye,3,1
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,126,Adults 16-65 yea,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,126,Adults over 65 y,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,141,Children 0-5 yea,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,141,Children 6-15 ye,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,141,Adults 16-65 yea,0,0
3.0504E+12,3.05041E+16,1,7241.479492,3,4,3,141,Adults over 65 y,1,1
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,22,Children 0-5 yea,2,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,22,Children 6-15 ye,2,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,22,Adults 16-65 yea,2,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,22,Adults over 65 y,2,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,58,Children 0-5 yea,1,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,58,Children 6-15 ye,2,4
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,58,Adults 16-65 yea,3,3
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,58,Adults over 65 y,1,2
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,67,Children 0-5 yea,0,0
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,67,Children 6-15 ye,0,0
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,67,Adults 16-65 yea,7,21
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,67,Adults over 65 y,0,0
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,94,Children 0-5 yea,0,0
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,94,Children 6-15 ye,0,0
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,94,Adults 16-65 yea,3,3
3.0508E+12,3.0508E+16,3,3997.509033,3,8,1,94,Adults over 65 y,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,11,Children 0-5 yea,7,21
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,11,Children 6-15 ye,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,11,Adults 16-65 yea,5,10
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,11,Adults over 65 y,1,1
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,43,Children 0-5 yea,2,3
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,43,Children 6-15 ye,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,43,Adults 16-65 yea,3,9
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,43,Adults over 65 y,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,75,Children 0-5 yea,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,75,Children 6-15 ye,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,75,Adults 16-65 yea,2,2
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,75,Adults over 65 y,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,91,Children 0-5 yea,2,4
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,91,Children 6-15 ye,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,91,Adults 16-65 yea,4,4
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,91,Adults over 65 y,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,107,Children 0-5 yea,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,107,Children 6-15 ye,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,107,Adults 16-65 yea,4,16
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,107,Adults over 65 y,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,123,Children 0-5 yea,2,2
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,123,Children 6-15 ye,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,123,Adults 16-65 yea,3,4
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,123,Adults over 65 y,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,155,Children 0-5 yea,2,2
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,155,Children 6-15 ye,4,2
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,155,Adults 16-65 yea,2,2
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,155,Adults over 65 y,0,0
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,187,Children 0-5 yea,3,4
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,187,Children 6-15 ye,2,3
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,187,Adults 16-65 yea,6,5
3.0509E+12,3.0509E+16,2,1589.30957,3,9,1,187,Adults over 65 y,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,1,Children 0-5 yea,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,1,Children 6-15 ye,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,1,Adults 16-65 yea,1,1
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,1,Adults over 65 y,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,21,Children 0-5 yea,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,21,Children 6-15 ye,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,21,Adults 16-65 yea,1,1
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,21,Adults over 65 y,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,102,Children 0-5 yea,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,102,Children 6-15 ye,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,102,Adults 16-65 yea,3,7
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,102,Adults over 65 y,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,126,Children 0-5 yea,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,126,Children 6-15 ye,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,126,Adults 16-65 yea,1,3
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,126,Adults over 65 y,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,144,Children 0-5 yea,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,144,Children 6-15 ye,0,0
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,144,Adults 16-65 yea,1,1
3.0511E+12,3.05111E+16,1,5294.036621,3,11,3,144,Adults over 65 y,0,0
