household_id,household_id2,rural,individual_id,individual_id2,saq01,saq02,saq03,saq06,saq08,hh_s1q00,hh_s1q02,hh_s1q03,hh_s1q04e,hh_s1q04h,hh_s1q05,hh_s1q07,hh_s1q08,hh_s1q09,hh_s1q10,hh_s1q26,hh_s1q27,hh_s1q31,hh_s1q32_a,hh_s1q32_b,hh_s1q33,hh_s1q34,hh_s1q35
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,62,2,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,62,3,4,1,,,,,,,,,,1,TANSPOERT,9,7,1,1
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,94,1,,,,,,,,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,94,2,1,2,,,0,1,6,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,94,3,3,1,,,,,,,,2,1,1,TANSPOERT,9,7,2,4
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,94,4,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,94,5,4,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,110,1,1,2,,,0,1,6,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,110,2,3,2,,,,,,,,,,2,,,,1,1
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,110,3,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,110,4,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,142,1,1,2,,,0,1,6,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,142,2,2,1,,,,,,,,1,,2,,,,8,1
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,142,3,3,2,,,,,,,,,,2,,,,8,1
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,142,4,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,158,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,158,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,158,3,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.0601E+16,2,4.0601E+14,4.06E+18,4,6,1,1,158,4,3,1,2,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,4,1,1,2,,,0,1,4,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,4,2,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,4,3,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,5,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,5,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,5,3,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,5,4,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,5,5,3,1,,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,20,1,1,2,,,0,1,6,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,20,2,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,20,3,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,20,4,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,20,5,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,20,6,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,35,1,1,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,35,2,2,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,35,3,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,35,4,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,35,5,3,2,,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,35,6,3,1,,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,50,1,1,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,50,2,2,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,50,3,3,2,,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,61,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,61,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,61,3,3,2,,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,66,1,1,1,,,0,1,2,2,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,66,2,2,2,,,0,1,2,2,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,66,3,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,66,4,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,66,5,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,66,6,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,66,7,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,66,8,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,81,1,1,1,,,5,1,2,1,2,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,81,2,2,2,,,0,1,2,1,2,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,81,3,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,81,4,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,81,5,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,81,6,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,81,7,3,2,,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,81,8,3,2,,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,96,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,96,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,96,3,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,96,4,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,96,5,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,96,6,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,96,7,3,1,,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,96,8,3,1,,,0,,,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,111,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,111,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,111,3,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,111,4,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,126,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,126,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,126,3,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,126,4,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,126,5,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,126,6,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,126,7,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,126,8,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,126,9,15,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,141,1,1,2,,,0,1,6,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,141,2,3,1,,,0,1,2,1,8,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,141,3,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,141,4,3,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,141,5,3,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,141,6,15,1,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,141,7,15,2,,,0,1,1,,,,,,,,,,
4.0601E+12,4.06011E+16,1,4.0601E+14,4.06E+18,4,6,1,23,141,8,4,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,1,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,1,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,1,3,3,1,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,1,4,3,2,,,,,,,,2,1,1,SUKE,5,8,1,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,1,5,3,1,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,1,6,3,1,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,1,7,3,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,1,8,3,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,33,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,33,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,33,3,,,,,,,,,,1,,1,TEKETARI,16,14,1,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,33,4,3,1,,4,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,33,5,15,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,33,6,3,1,,1,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,48,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,48,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,48,3,3,1,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,48,4,3,1,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,48,5,3,2,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,48,6,3,2,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,48,7,3,2,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,48,8,3,1,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,52,1,1,2,,,0,1,6,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,52,2,3,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,64,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,64,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,64,3,3,1,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,64,4,3,1,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,64,5,,,,,,,,,,1,,1,GEBERNA,1,1,1,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,64,6,15,1,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,64,7,3,1,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,64,8,3,1,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,80,1,1,2,,,0,1,4,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,80,2,,,,,,,,,,1,,1,GABERE,1,1,1,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,80,3,,,,,,,,,,1,,1,GABERE,1,1,1,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,80,4,3,2,,,0,1,5,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,80,5,4,2,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,80,6,8,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,3,,,,,,,,,,,,1,TEKETARI,16,14,2,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,4,,,,,,,,,,,,1,GEBERENA,1,1,1,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,5,3,1,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,6,,,,,,,,,,,,1,TEKETARI,16,1,9,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,7,,,,,,,,,,,,1,TEKETARI,16,14,2,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,8,3,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,9,,,,,,,,,,,,1,GEBERENA,1,1,1,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,97,10,5,1,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,113,1,1,1,,,0,1,2,1,1,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,113,2,2,2,,,0,1,2,1,2,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,113,3,,,,,,,,,,1,,1,GABERE,1,1,10,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,113,4,3,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,113,5,3,1,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,113,6,3,2,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,128,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,128,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,128,3,,,,,,,,,,1,,1,TAMARI,13,11,8,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,128,4,,,,,,,,,,1,,1,GEBERNA,1,1,1,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,128,5,3,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,128,6,3,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,128,7,3,2,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,128,8,3,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,145,1,1,1,,,0,1,2,1,2,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,145,2,2,2,,,0,1,2,1,1,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,145,3,,,,,,,,,,2,2,1,TEMHERETE,13,11,1,1
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,145,4,3,2,,,0,1,1,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,145,5,3,2,,,0,,,,,,,,,,,,
4.0605E+12,4.06051E+16,1,4.0605E+14,4.06E+18,4,6,5,10,145,6,3,1,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,2,1,1,2,,,0,1,6,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,2,2,13,1,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,2,3,,,,,,,,,,1,,2,,,,9,6
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,2,4,4,2,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,2,5,15,1,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,17,1,1,1,,,0,1,2,1,1,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,17,2,2,2,,,0,1,2,1,2,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,17,3,3,1,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,17,4,3,2,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,17,5,3,1,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,1,1,1,,,0,1,2,1,1,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,2,2,2,,,0,1,2,1,2,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,3,3,2,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,4,3,2,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,5,3,2,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,6,3,2,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,7,7,1,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,8,,,,,,,,,,1,,3,,,,9,6
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,9,,,,,,,,,,1,,3,,,,9,6
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,10,,,,,,,,,,1,,3,,,,9,6
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,11,,,,,,,,,,1,,3,,,,9,6
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,12,3,1,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,13,,1,,,,,,,,1,,3,,,,9,6
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,32,14,15,1,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,47,1,1,1,,,0,1,2,1,1,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,47,2,2,2,,,0,1,2,1,2,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,47,3,,,,,,,,,,1,,1,EREGNATE,6,1,1,1
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,47,4,3,1,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,47,5,3,1,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,47,6,3,1,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,47,7,,,,,,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,47,8,,,,,,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,47,9,,,,,,,,,,1,,1,ASETENAGAJE,5,14,1,1
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,62,1,1,1,,,0,1,2,1,1,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,62,2,2,2,,,0,1,2,1,2,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,78,1,1,1,,,0,1,2,1,1,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,78,2,2,2,,,0,1,2,1,2,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,78,3,3,2,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,78,4,3,2,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,78,5,3,2,,,0,,,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,78,6,,,,,,,,,,,,2,,,,1,1
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,78,7,,,,,,,,,,1,,3,,,,9,6
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,78,8,15,1,,,0,1,1,,,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,108,1,1,1,,,0,1,2,1,1,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,108,2,2,2,,,0,1,2,1,2,,,,,,,,
4.0608E+12,4.06081E+16,1,4.0608E+14,4.06E+18,4,6,8,19,108,3,,2,,,,,,,,,,1,TEMEHERETE,4,11,1,1
